ObjectId,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_
167,2018/10/18 06:00:03+00,3.63,2.73,2.74,2.69,4.15,9.23,11.99,62,56,1012.02,Chapel Hill Public Library,outside,35.932522,-79.035728,100
168,2018/10/18 06:04:03+00,2.85,2.79,2.76,2.7,4.14,9.22,11.99,61,56,1012.05,Chapel Hill Public Library,outside,35.932522,-79.035728,340
169,2018/10/18 07:00:03+00,3.24,3.11,3.01,2.9,4.02,9.04,11.95,59,61,1012.23,Chapel Hill Public Library,outside,35.932522,-79.035728,3700
170,2018/10/18 07:04:03+00,3.05,3.16,3.04,2.92,4.01,9.03,11.95,59,61,1012.47,Chapel Hill Public Library,outside,35.932522,-79.035728,3940
171,2018/10/18 07:58:43+00,3.28,3.26,3.19,3.07,3.93,8.87,11.91,61,57,1012.96,Chapel Hill Public Library,outside,35.932522,-79.035728,7220
172,2018/10/18 08:04:03+00,3.37,3.29,3.21,3.09,3.92,8.85,11.91,59,57,1012.91,Chapel Hill Public Library,outside,35.932522,-79.035728,7540
173,2018/10/18 08:58:44+00,2.95,3.23,3.26,3.19,3.86,8.7,11.87,60,56,1013.7,Chapel Hill Public Library,outside,35.932522,-79.035728,10820
174,2018/10/18 09:04:04+00,2.83,3.14,3.23,3.18,3.85,8.68,11.87,58,57,1013.76,Chapel Hill Public Library,outside,35.932522,-79.035728,11140
175,2018/10/18 09:58:44+00,2.8,3.03,3.11,3.13,3.77,8.52,11.84,60,54,1014.3,Chapel Hill Public Library,outside,35.932522,-79.035728,14420
176,2018/10/18 10:04:11+00,3.33,3.12,3.13,3.14,3.76,8.51,11.83,59,54,1014.37,Chapel Hill Public Library,outside,35.932522,-79.035728,14740
177,2018/10/18 10:58:44+00,3.26,2.96,3.01,3.06,3.68,8.35,11.8,58,54,1015.21,Chapel Hill Public Library,outside,35.932522,-79.035728,18020
178,2018/10/18 11:04:11+00,3.03,2.95,3,3.05,3.67,8.34,11.79,59,54,1015.43,Chapel Hill Public Library,outside,35.932522,-79.035728,18340
179,2018/10/18 12:00:04+00,3.19,2.87,2.93,2.98,3.58,8.18,11.76,60,53,1016.14,Chapel Hill Public Library,outside,35.932522,-79.035728,21700
180,2018/10/18 12:04:04+00,3,2.83,2.9,2.96,3.58,8.17,11.75,60,53,1016.24,Chapel Hill Public Library,outside,35.932522,-79.035728,21940
181,2018/10/18 12:57:00+00,3.17,2.84,2.84,2.89,3.5,8.04,11.72,63,47,1016.99,Chapel Hill Public Library,outside,35.932522,-79.035728,25110
182,2018/10/18 12:57:00+00,3.17,2.84,2.84,2.89,3.5,8.04,11.72,63,47,1016.99,Chapel Hill Public Library,outside,35.932522,-79.035728,25110
183,2018/10/18 13:58:30+00,3.27,3.26,3.14,3.06,3.48,7.92,11.69,65,43,1017.77,Chapel Hill Public Library,outside,35.932522,-79.035728,3530
184,2018/10/18 14:03:56+00,3.8,3.34,3.18,3.08,3.48,7.91,11.69,63,42,1017.16,Chapel Hill Public Library,outside,35.932522,-79.035728,3860
185,2018/10/18 14:59:39+00,4.45,4.24,3.83,3.52,3.53,7.81,11.66,65,41,1017.94,Chapel Hill Public Library,outside,35.932522,-79.035728,7200
186,2018/10/18 15:04:56+00,3.93,4.28,3.88,3.57,3.54,7.8,11.66,66,39,1017.91,Chapel Hill Public Library,outside,35.932522,-79.035728,7520
187,2018/10/18 15:59:30+00,5.6,4.95,4.55,4.12,3.65,7.73,11.63,67,39,1017.78,Chapel Hill Public Library,outside,35.932522,-79.035728,10790
188,2018/10/18 16:03:35+00,4.31,4.91,4.56,4.14,3.66,7.72,11.63,66,38,1017.86,Chapel Hill Public Library,outside,35.932522,-79.035728,11031
189,2018/10/18 16:59:21+00,4.29,4.87,4.82,4.51,3.78,7.65,11.61,69,35,1017.42,Chapel Hill Public Library,outside,35.932522,-79.035728,2910
190,2018/10/18 17:04:47+00,5.33,5.04,4.88,4.56,3.8,7.65,11.6,68,35,1017.15,Chapel Hill Public Library,outside,35.932522,-79.035728,3230
191,2018/10/18 17:58:40+00,4.15,4.61,4.77,4.64,3.89,7.57,11.58,70,33,1016.29,Chapel Hill Public Library,outside,35.932522,-79.035728,6470
192,2018/10/18 18:04:00+00,4.13,4.29,4.63,4.58,3.89,7.56,11.58,71,32,1016.35,Chapel Hill Public Library,outside,35.932522,-79.035728,6790
193,2018/10/18 18:55:21+00,4.54,4.42,4.42,4.45,3.93,7.48,11.55,70,35,1015.78,Chapel Hill Public Library,outside,35.932522,-79.035728,9870
194,2018/10/18 19:04:51+00,5.48,4.59,4.48,4.48,3.94,7.47,11.55,70,35,1015.61,Chapel Hill Public Library,outside,35.932522,-79.035728,10440
195,2018/10/18 19:59:11+00,4.21,4.79,4.74,4.65,4.03,7.41,11.52,71,35,1015.26,Chapel Hill Public Library,outside,35.932522,-79.035728,13700
196,2018/10/18 20:04:30+00,5.21,4.84,4.77,4.67,4.04,7.4,11.52,71,34,1015.29,Chapel Hill Public Library,outside,35.932522,-79.035728,14020
197,2018/10/18 20:59:17+00,6.81,5.38,5.12,4.93,4.15,7.34,11.5,70,36,1015.16,Chapel Hill Public Library,outside,35.932522,-79.035728,17301
198,2018/10/18 21:04:30+00,5.03,5.29,5.12,4.94,4.16,7.33,11.49,70,35,1015.19,Chapel Hill Public Library,outside,35.932522,-79.035728,17620
199,2018/10/18 21:58:52+00,5,4.92,5.01,4.96,4.25,7.27,11.47,68,42,1015.3,Chapel Hill Public Library,outside,35.932522,-79.035728,20880
200,2018/10/18 22:04:10+00,5.17,5.05,5.05,4.98,4.26,7.27,11.47,68,43,1015.39,Chapel Hill Public Library,outside,35.932522,-79.035728,21200
201,2018/10/18 22:58:51+00,6.87,7.01,6.32,5.79,4.5,7.24,11.45,62,51,1015.85,Chapel Hill Public Library,outside,35.932522,-79.035728,24480
202,2018/10/08 13:05:05+00,15.3,14.35,13.94,14.47,17.43,19.86,16.06,82,69,1012.58,Chapel Hill Public Library,outside,35.932522,-79.035728,37540
203,2018/10/06 11:59:42+00,17.56,16.44,17.94,21,25.24,20.84,15.08,79,68,1008.91,Chapel Hill Public Library,outside,35.932522,-79.035728,10900
204,2018/10/06 12:05:02+00,17.02,16.62,17.81,20.74,25.15,20.83,15.08,79,68,1008.98,Chapel Hill Public Library,outside,35.932522,-79.035728,11220
205,2018/10/06 12:59:42+00,16.95,16.5,16.75,18.56,24.2,20.71,15.08,80,68,1009.29,Chapel Hill Public Library,outside,35.932522,-79.035728,14500
206,2018/10/06 13:05:02+00,17.12,16.69,16.78,18.46,24.12,20.7,15.08,80,68,1009.24,Chapel Hill Public Library,outside,35.932522,-79.035728,14820
207,2018/10/06 13:59:42+00,18.73,17.22,16.79,17.57,23.31,20.58,15.09,80,67,1009.56,Chapel Hill Public Library,outside,35.932522,-79.035728,18100
208,2018/10/12 16:40:15+00,8,7.89,6.56,5.89,5.02,6.84,13.09,77,34,997.65,Chapel Hill Public Library,outside,35.932522,-79.035728,220
209,2018/10/06 14:05:02+00,20.15,17.74,17.03,17.64,23.26,20.58,15.09,80,66,1009.57,Chapel Hill Public Library,outside,35.932522,-79.035728,18420
210,2018/10/06 14:59:32+00,20.75,18.62,17.98,17.94,22.76,20.52,15.1,81,63,1009.05,Chapel Hill Public Library,outside,35.932522,-79.035728,21690
211,2018/10/06 15:05:02+00,20.92,18.99,18.17,18.04,22.74,20.51,15.1,83,63,1009.77,Chapel Hill Public Library,outside,35.932522,-79.035728,22020
212,2018/10/06 15:58:53+00,19.42,19.43,19.05,18.67,22.38,20.48,15.12,82,62,1009.77,Chapel Hill Public Library,outside,35.932522,-79.035728,25250
213,2018/10/06 16:04:12+00,20.77,19.66,19.18,18.76,22.35,20.48,15.12,81,64,1009.79,Chapel Hill Public Library,outside,35.932522,-79.035728,25570
214,2018/10/06 16:59:32+00,18.67,20.58,20.34,19.74,22.19,20.49,15.15,83,61,1009.53,Chapel Hill Public Library,outside,35.932522,-79.035728,28890
215,2018/10/06 17:05:09+00,19.8,20.46,20.33,19.77,22.17,20.49,15.15,84,61,1009.46,Chapel Hill Public Library,outside,35.932522,-79.035728,29220
216,2018/10/06 17:56:57+00,19.44,19.71,20.06,19.84,22,20.48,15.16,85,60,1009.04,Chapel Hill Public Library,outside,35.932522,-79.035728,180
217,2018/10/06 18:03:36+00,21.11,19.88,20.09,19.86,21.99,20.48,15.16,86,60,1009.01,Chapel Hill Public Library,outside,35.932522,-79.035728,580
218,2018/10/06 18:59:43+00,22.44,20.56,20.36,20.1,21.89,20.48,15.18,87,59,1008.48,Chapel Hill Public Library,outside,35.932522,-79.035728,700
219,2018/10/06 19:05:03+00,22.94,20.93,20.52,20.19,21.89,20.48,15.18,87,58,1008.49,Chapel Hill Public Library,outside,35.932522,-79.035728,1020
220,2018/10/06 19:59:43+00,21.62,20.69,20.54,20.26,21.86,20.48,15.18,89,55,1008.23,Chapel Hill Public Library,outside,35.932522,-79.035728,180
221,2018/10/06 20:05:03+00,21.38,20.81,20.6,20.3,21.85,20.48,15.18,87,56,1008.24,Chapel Hill Public Library,outside,35.932522,-79.035728,500
222,2018/10/06 20:59:53+00,20.86,20.98,20.77,20.54,21.73,20.49,15.21,88,55,1007.86,Chapel Hill Public Library,outside,35.932522,-79.035728,3790
223,2018/10/06 21:03:53+00,21.07,20.98,20.79,20.56,21.72,20.49,15.21,88,54,1007.57,Chapel Hill Public Library,outside,35.932522,-79.035728,4030
224,2018/10/06 21:59:53+00,21.33,21.16,21.05,20.84,21.65,20.51,15.23,86,61,1007.94,Chapel Hill Public Library,outside,35.932522,-79.035728,7390
225,2018/10/06 22:03:53+00,20.32,21.04,21.02,20.84,21.65,20.51,15.24,85,62,1007.94,Chapel Hill Public Library,outside,35.932522,-79.035728,7630
226,2018/10/06 22:59:53+00,22.22,21.65,21.33,21.09,21.6,20.53,15.26,81,69,1008.27,Chapel Hill Public Library,outside,35.932522,-79.035728,10990
227,2018/10/06 23:03:53+00,22.88,21.94,21.46,21.17,21.61,20.54,15.26,82,69,1008.28,Chapel Hill Public Library,outside,35.932522,-79.035728,11230
228,2018/10/06 23:59:53+00,24.61,24.63,25.07,23.91,22.19,20.72,15.31,81,67,1008.51,Chapel Hill Public Library,outside,35.932522,-79.035728,14590
229,2018/10/07 00:03:54+00,25.22,24.58,25.01,23.94,22.21,20.73,15.31,80,68,1008.53,Chapel Hill Public Library,outside,35.932522,-79.035728,14830
230,2018/10/07 00:59:54+00,25.48,24.87,24.84,24.35,22.49,20.84,15.35,79,72,1009.22,Chapel Hill Public Library,outside,35.932522,-79.035728,18190
231,2018/10/07 01:03:54+00,23.31,24.47,24.7,24.31,22.49,20.85,15.36,78,72,1009.26,Chapel Hill Public Library,outside,35.932522,-79.035728,18430
232,2018/10/07 01:59:55+00,27.33,26.64,25.73,25.09,22.85,20.98,15.4,78,72,1009.38,Chapel Hill Public Library,outside,35.932522,-79.035728,21790
233,2018/10/07 02:03:54+00,25.2,26.54,25.78,25.15,22.88,21,15.4,78,73,1009.48,Chapel Hill Public Library,outside,35.932522,-79.035728,22030
234,2018/10/07 02:59:54+00,26.69,26.74,26.73,26.1,23.33,21.17,15.45,79,69,1009.5,Chapel Hill Public Library,outside,35.932522,-79.035728,25390
235,2018/10/07 03:03:54+00,25.1,26.64,26.7,26.12,23.36,21.18,15.45,78,70,1009.43,Chapel Hill Public Library,outside,35.932522,-79.035728,25630
236,2018/10/07 03:58:34+00,25.76,26.06,26.01,25.92,23.61,21.31,15.49,77,72,1009.25,Chapel Hill Public Library,outside,35.932522,-79.035728,28910
237,2018/10/07 04:03:55+00,26.65,26.22,26.07,25.96,23.63,21.32,15.5,77,71,1009.27,Chapel Hill Public Library,outside,35.932522,-79.035728,29230
238,2018/10/07 04:59:54+00,24.77,22.97,23.96,24.7,23.63,21.38,15.53,76,70,1009.2,Chapel Hill Public Library,outside,35.932522,-79.035728,32590
239,2018/10/07 05:03:54+00,23.9,23.39,24.01,24.69,23.64,21.39,15.53,76,72,1009.32,Chapel Hill Public Library,outside,35.932522,-79.035728,32830
240,2018/10/07 05:59:55+00,20.31,22.81,23.41,24,23.62,21.45,15.57,77,69,1009.44,Chapel Hill Public Library,outside,35.932522,-79.035728,36190
241,2018/10/07 06:03:55+00,23,22.71,23.32,23.92,23.61,21.45,15.57,77,68,1009.41,Chapel Hill Public Library,outside,35.932522,-79.035728,36430
242,2018/10/07 06:59:55+00,20.73,22.71,22.82,23.27,23.5,21.49,15.6,76,68,1009,Chapel Hill Public Library,outside,35.932522,-79.035728,39790
243,2018/10/07 07:03:55+00,23.23,22.38,22.69,23.18,23.48,21.48,15.6,77,67,1009.09,Chapel Hill Public Library,outside,35.932522,-79.035728,40030
244,2018/10/07 07:59:55+00,23.41,22.26,22.32,22.68,23.34,21.5,15.63,77,66,1009.07,Chapel Hill Public Library,outside,35.932522,-79.035728,43390
245,2018/10/07 08:03:55+00,22.51,22.15,22.27,22.64,23.32,21.51,15.63,77,66,1009.12,Chapel Hill Public Library,outside,35.932522,-79.035728,43630
246,2018/10/07 08:59:55+00,22.67,22.81,22.82,22.84,23.29,21.55,15.66,76,66,1009.44,Chapel Hill Public Library,outside,35.932522,-79.035728,46990
247,2018/10/07 09:03:55+00,23.05,22.83,22.83,22.84,23.29,21.55,15.66,76,67,1009.44,Chapel Hill Public Library,outside,35.932522,-79.035728,47230
248,2018/10/07 09:59:04+00,21.17,21.18,22.01,22.39,23.16,21.57,15.69,76,64,1009.93,Chapel Hill Public Library,outside,35.932522,-79.035728,2100
249,2018/10/07 10:04:24+00,22.57,21.65,22.07,22.4,23.15,21.57,15.69,75,67,1009.97,Chapel Hill Public Library,outside,35.932522,-79.035728,2420
250,2018/10/07 10:59:05+00,21.56,23.23,23.1,22.9,23.18,21.62,15.72,75,69,1010.06,Chapel Hill Public Library,outside,35.932522,-79.035728,5700
251,2018/10/07 11:04:25+00,24.12,23.3,23.13,22.93,23.18,21.63,15.73,75,69,1010.07,Chapel Hill Public Library,outside,35.932522,-79.035728,6020
252,2018/10/07 11:59:05+00,23.93,22.78,22.68,22.7,23.1,21.65,15.75,76,67,1010.38,Chapel Hill Public Library,outside,35.932522,-79.035728,9300
253,2018/10/07 12:04:25+00,24.79,23.23,22.87,22.79,23.11,21.66,15.76,76,67,1010.41,Chapel Hill Public Library,outside,35.932522,-79.035728,9620
254,2018/10/07 12:59:05+00,26.79,25.52,24.48,23.82,23.28,21.74,15.79,82,64,1010.9,Chapel Hill Public Library,outside,35.932522,-79.035728,12900
255,2018/10/07 13:04:25+00,25.05,25.47,24.6,23.93,23.31,21.75,15.8,82,63,1010.93,Chapel Hill Public Library,outside,35.932522,-79.035728,13220
256,2018/10/07 13:59:05+00,23.56,24.15,24.65,24.38,23.49,21.84,15.83,87,57,1011.11,Chapel Hill Public Library,outside,35.932522,-79.035728,16500
257,2018/10/07 14:04:25+00,24.21,24.08,24.55,24.35,23.49,21.85,15.84,87,57,1011.12,Chapel Hill Public Library,outside,35.932522,-79.035728,16820
258,2018/10/07 14:59:28+00,21.52,22.77,23.28,23.62,23.43,21.88,15.86,90,52,1011.12,Chapel Hill Public Library,outside,35.932522,-79.035728,2420
259,2018/10/07 15:04:48+00,22.43,22.57,23.14,23.52,23.41,21.88,15.87,89,53,1011.11,Chapel Hill Public Library,outside,35.932522,-79.035728,2740
260,2018/10/07 15:53:18+00,20.74,21.67,22.28,22.85,23.29,21.88,15.89,93,48,1010.99,Chapel Hill Public Library,outside,35.932522,-79.035728,5650
261,2018/10/07 16:04:33+00,20.21,21.58,22.19,22.77,23.27,21.88,15.89,92,48,1010.79,Chapel Hill Public Library,outside,35.932522,-79.035728,260
262,2018/10/07 16:59:04+00,20.15,20.17,20.59,21.46,22.95,21.83,15.9,93,47,1010.66,Chapel Hill Public Library,outside,35.932522,-79.035728,3530
263,2018/10/07 17:04:33+00,20.74,20.09,20.5,21.36,22.91,21.82,15.91,94,46,1010.44,Chapel Hill Public Library,outside,35.932522,-79.035728,3860
264,2018/10/07 17:59:34+00,20.34,18.87,19.35,20.21,22.5,21.75,15.92,96,42,1009.8,Chapel Hill Public Library,outside,35.932522,-79.035728,7160
265,2018/10/07 18:03:43+00,18.38,18.6,19.21,20.09,22.47,21.74,15.92,97,41,1009.78,Chapel Hill Public Library,outside,35.932522,-79.035728,7410
266,2018/10/07 18:58:34+00,18.16,18.25,18.63,19.32,22.07,21.66,15.93,96,42,1009.34,Chapel Hill Public Library,outside,35.932522,-79.035728,10700
267,2018/10/07 19:03:56+00,18.19,18.29,18.6,19.28,22.04,21.65,15.93,96,43,1009.48,Chapel Hill Public Library,outside,35.932522,-79.035728,11022
268,2018/10/07 19:59:24+00,14.77,16.44,17.1,17.98,21.47,21.51,15.93,96,42,1009.01,Chapel Hill Public Library,outside,35.932522,-79.035728,14350
269,2018/10/07 20:04:46+00,18.02,16.49,17.02,17.88,21.42,21.5,15.93,95,41,1008.94,Chapel Hill Public Library,outside,35.932522,-79.035728,14672
270,2018/10/07 20:59:14+00,16.87,16.69,16.6,17.16,20.9,21.36,15.93,93,45,1008.86,Chapel Hill Public Library,outside,35.932522,-79.035728,17940
271,2018/10/07 21:04:34+00,16.42,16.57,16.57,17.11,20.85,21.35,15.93,92,47,1008.84,Chapel Hill Public Library,outside,35.932522,-79.035728,18260
272,2018/10/07 21:59:14+00,15.16,15.41,15.83,16.37,20.29,21.19,15.93,90,51,1009.09,Chapel Hill Public Library,outside,35.932522,-79.035728,21540
273,2018/10/07 22:04:34+00,15.77,15.5,15.81,16.33,20.24,21.17,15.93,90,52,1009.1,Chapel Hill Public Library,outside,35.932522,-79.035728,21860
274,2018/10/07 22:59:14+00,19.98,17.11,16.29,16.3,19.8,21.03,15.93,85,60,1009.24,Chapel Hill Public Library,outside,35.932522,-79.035728,25140
275,2018/10/07 23:04:34+00,20.28,18.04,16.73,16.53,19.8,21.03,15.93,84,62,1009.31,Chapel Hill Public Library,outside,35.932522,-79.035728,25460
276,2018/10/07 23:59:59+00,18.33,20.17,19.86,18.73,19.92,21.03,15.96,83,65,1009.49,Chapel Hill Public Library,outside,35.932522,-79.035728,1460
277,2018/10/08 13:57:25+00,15.12,15.81,15.28,15.07,17.26,19.75,16.06,82,69,1012.87,Chapel Hill Public Library,outside,35.932522,-79.035728,40680
278,2018/10/08 00:03:59+00,19.68,19.9,19.78,18.75,19.92,21.02,15.96,83,65,1009.52,Chapel Hill Public Library,outside,35.932522,-79.035728,1700
279,2018/10/08 01:00:02+00,19.55,19.4,21.04,20.49,20.24,21.08,15.99,81,67,1009.93,Chapel Hill Public Library,outside,35.932522,-79.035728,5060
280,2018/10/08 01:03:59+00,18.65,19.5,20.92,20.46,20.23,21.07,15.99,81,67,1009.96,Chapel Hill Public Library,outside,35.932522,-79.035728,5300
281,2018/10/08 02:00:02+00,19.75,19.58,19.73,19.87,20.12,21.02,16,81,67,1010.31,Chapel Hill Public Library,outside,35.932522,-79.035728,8660
282,2018/10/08 02:04:06+00,19.48,19.48,19.68,19.83,20.12,21.02,16,81,66,1010.31,Chapel Hill Public Library,outside,35.932522,-79.035728,8900
283,2018/10/08 02:59:43+00,21.21,20.52,20.22,20.1,20.14,21,16.02,79,70,1010.69,Chapel Hill Public Library,outside,35.932522,-79.035728,1220
284,2018/10/08 03:05:03+00,20.57,20.25,20.16,20.07,20.13,21,16.02,80,69,1010.71,Chapel Hill Public Library,outside,35.932522,-79.035728,1540
285,2018/10/08 03:59:43+00,18.33,18.78,19.16,19.46,20,20.94,16.03,79,68,1011.01,Chapel Hill Public Library,outside,35.932522,-79.035728,4820
286,2018/10/08 04:05:03+00,18.55,18.87,19.14,19.43,19.99,20.93,16.03,78,68,1010.55,Chapel Hill Public Library,outside,35.932522,-79.035728,5140
287,2018/10/08 04:59:44+00,20.37,18.4,18.68,19,19.84,20.86,16.04,79,68,1010.96,Chapel Hill Public Library,outside,35.932522,-79.035728,8420
288,2018/10/08 05:05:04+00,17.86,18.32,18.62,18.95,19.82,20.86,16.04,79,67,1010.92,Chapel Hill Public Library,outside,35.932522,-79.035728,8740
289,2018/10/08 05:59:44+00,17.38,17.88,18.13,18.48,19.63,20.78,16.05,78,71,1011.22,Chapel Hill Public Library,outside,35.932522,-79.035728,12020
290,2018/10/08 06:05:04+00,18.19,18.29,18.26,18.53,19.62,20.77,16.05,78,71,1011.25,Chapel Hill Public Library,outside,35.932522,-79.035728,12340
291,2018/10/08 06:59:44+00,17.07,16.81,17.32,17.8,19.35,20.67,16.06,79,67,1011.16,Chapel Hill Public Library,outside,35.932522,-79.035728,15620
292,2018/10/08 07:05:04+00,16.93,16.97,17.31,17.77,19.33,20.66,16.06,79,67,1011.19,Chapel Hill Public Library,outside,35.932522,-79.035728,15940
293,2018/10/08 07:59:44+00,16.49,16.13,16.54,17.07,19.02,20.55,16.06,81,68,1011.12,Chapel Hill Public Library,outside,35.932522,-79.035728,19220
294,2018/10/08 08:05:04+00,15.38,16.09,16.47,17.01,18.99,20.53,16.06,81,68,1011.13,Chapel Hill Public Library,outside,35.932522,-79.035728,19540
295,2018/10/08 08:59:45+00,16.5,16.82,16.61,16.82,18.73,20.42,16.06,82,66,1011.26,Chapel Hill Public Library,outside,35.932522,-79.035728,22820
296,2018/10/08 09:05:04+00,18.76,17.3,16.8,16.9,18.72,20.42,16.06,81,68,1011.25,Chapel Hill Public Library,outside,35.932522,-79.035728,23140
297,2018/10/08 09:59:45+00,17.66,18.1,17.66,17.4,18.63,20.34,16.07,81,67,1011.38,Chapel Hill Public Library,outside,35.932522,-79.035728,26420
298,2018/10/08 10:05:05+00,18.23,17.96,17.67,17.42,18.62,20.34,16.07,81,67,1011.39,Chapel Hill Public Library,outside,35.932522,-79.035728,26740
299,2018/10/08 10:59:45+00,16.43,17.77,18.14,17.93,18.61,20.29,16.08,81,70,1011.58,Chapel Hill Public Library,outside,35.932522,-79.035728,30020
300,2018/10/08 11:05:05+00,16.32,17.39,17.96,17.85,18.59,20.28,16.08,80,70,1011.58,Chapel Hill Public Library,outside,35.932522,-79.035728,30340
301,2018/10/08 11:59:46+00,12.05,13.08,14.14,15.41,18,20.08,16.07,81,69,1012.12,Chapel Hill Public Library,outside,35.932522,-79.035728,33620
302,2018/10/08 12:05:05+00,12.8,13.07,14,15.26,17.94,20.06,16.07,81,70,1012.2,Chapel Hill Public Library,outside,35.932522,-79.035728,33940
303,2018/10/08 12:59:45+00,14.68,14.3,13.88,14.47,17.47,19.87,16.06,82,69,1012.53,Chapel Hill Public Library,outside,35.932522,-79.035728,37220
304,2018/10/10 15:04:04+00,5.94,6.34,6.57,6.8,7.02,10.57,14.59,84,64,1004.97,Chapel Hill Public Library,outside,35.932522,-79.035728,2260
305,2018/10/10 15:59:44+00,6,6.37,6.44,6.61,6.96,10.46,14.56,84,65,1004.51,Chapel Hill Public Library,outside,35.932522,-79.035728,5600
306,2018/10/10 16:04:03+00,6.43,6.35,6.43,6.6,6.95,10.45,14.55,84,64,1004.52,Chapel Hill Public Library,outside,35.932522,-79.035728,5858
307,2018/10/10 16:59:44+00,7.1,7.32,7.05,6.9,6.98,10.37,14.53,83,68,1003.91,Chapel Hill Public Library,outside,35.932522,-79.035728,2000
308,2018/10/10 17:04:26+00,6.68,7.23,7.05,6.91,6.98,10.36,14.53,83,67,1003.68,Chapel Hill Public Library,outside,35.932522,-79.035728,2410
309,2018/10/10 17:59:38+00,8,7.65,7.5,7.27,7.05,10.29,14.5,87,61,1002.32,Chapel Hill Public Library,outside,35.932522,-79.035728,5720
310,2018/10/10 18:05:00+00,9.24,7.84,7.58,7.33,7.06,10.28,14.5,86,63,1002.25,Chapel Hill Public Library,outside,35.932522,-79.035728,6040
311,2018/10/10 18:58:51+00,7.28,7.75,7.81,7.61,7.15,10.22,14.47,85,65,1001.48,Chapel Hill Public Library,outside,35.932522,-79.035728,9275
312,2018/10/10 19:02:56+00,8.2,7.72,7.79,7.61,7.15,10.22,14.47,87,64,1001.54,Chapel Hill Public Library,outside,35.932522,-79.035728,9520
313,2018/10/10 19:48:07+00,8.19,8.34,8.07,7.83,7.22,10.19,14.46,86,66,1000.42,Chapel Hill Public Library,outside,35.932522,-79.035728,12230
314,2018/10/10 19:48:07+00,8.19,8.34,8.07,7.83,7.22,10.19,14.46,86,66,1000.42,Chapel Hill Public Library,outside,35.932522,-79.035728,12230
315,2018/10/10 20:59:31+00,7.7,8.05,8.02,7.9,7.29,10.13,14.43,86,65,1000.08,Chapel Hill Public Library,outside,35.932522,-79.035728,2750
316,2018/10/10 21:05:04+00,7.38,7.84,7.95,7.87,7.29,10.13,14.43,86,67,1000.03,Chapel Hill Public Library,outside,35.932522,-79.035728,3080
